tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,SeniorCitizen_0,SeniorCitizen_1,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
19,88.2,1775.8,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True
11,79.5,795.65,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
8,19.75,145.0,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,True
52,98.15,4993.4,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False
3,20.25,61.45,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
51,79.15,4018.55,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
15,75.65,1146.65,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
64,94.25,6081.4,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
37,40.2,1478.85,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False
13,19.95,243.65,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
49,55.35,2633.95,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
45,102.15,4735.35,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
18,71.1,1247.75,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
1,74.7,74.7,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
68,54.1,3794.5,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False
54,19.65,1008.7,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
23,88.45,2130.55,True,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
17,76.65,1313.55,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
71,80.4,5727.15,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False
67,19.25,1372.9,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
14,84.8,1203.9,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False
1,25.8,25.8,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True
63,19.5,1215.1,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
41,68.6,2877.05,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False
17,92.6,1579.7,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
56,100.55,5514.95,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
5,20.55,96.1,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
2,42.6,72.4,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
3,19.6,55.25,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
37,67.45,2443.3,False,True,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False
29,68.85,1970.5,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True
8,43.55,335.4,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
63,109.85,7002.95,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False
7,20.65,158.95,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
3,95.4,293.15,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False
72,21.0,1493.75,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
19,56.2,1093.4,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
59,18.4,1057.85,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
2,90.0,190.05,False,True,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True
35,25.75,882.55,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
14,19.6,300.4,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
14,75.35,1025.95,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True
69,19.8,1436.95,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
7,64.2,475.0,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,False
