customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
3963-RYFNS,0,72,116.45,8013.55,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False
3198-VELRD,0,3,84.75,264.85,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True
8540-ZQGEA,0,54,20.05,1102.4,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
1320-REHCS,1,52,110.75,5832.0,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
4137-JOPHL,0,50,89.7,4304.5,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False
9436-ZBZCT,0,14,89.95,1178.4,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True
7801-CEDNV,0,27,48.7,1421.75,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False
2057-BOYKM,1,72,96.6,6827.5,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False
3658-QQJYD,0,62,74.3,4698.05,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1803-BGNBD,0,12,54.3,654.5,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,False
0134-XWXCE,1,44,74.85,3268.05,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
6950-TWMYB,0,54,79.95,4362.05,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False
5848-FHRFC,0,68,20.05,1386.9,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
2243-FNMMI,0,20,19.4,415.4,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
2511-MORQY,0,50,54.9,2614.1,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
5356-KZCKT,0,58,24.45,1513.6,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
9470-XCCEM,0,35,89.65,3161.6,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False
6519-CFDBX,0,2,45.4,80.95,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
3902-MIVLE,0,63,75.7,4676.7,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False
0409-WTMPL,0,58,110.65,6526.65,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False
8763-KIAFH,0,27,20.55,583.3,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
3669-WHAFY,0,71,115.15,8078.1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
3055-VTCGS,0,63,58.55,3503.5,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False
3144-KMTWZ,0,71,93.25,6669.45,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False
7279-BUYWN,1,41,113.2,4689.5,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
7156-MHUGY,1,13,90.5,1201.15,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True
7198-GLXTC,0,2,79.0,143.65,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,True
2007-QVGAW,0,68,19.35,1292.65,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
5207-PLSTK,0,1,48.75,48.75,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False
2307-FYNNL,1,65,109.05,7108.2,False,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
5605-XNWEN,1,72,25.0,1802.55,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
2155-AMQRX,0,28,54.9,1505.15,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False
6181-AXXYF,0,72,24.75,1859.1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
5091-HFAZW,0,2,91.15,168.5,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False
0516-VRYBW,0,18,20.15,390.85,True,False,True,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True
2519-LBNQL,1,60,104.35,6339.45,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
8623-ULFNQ,1,26,66.05,1652.4,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
8380-PEFPE,0,1,71.65,71.65,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True
5687-DKDTV,0,4,20.35,77.5,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True
1568-LJSZU,0,68,92.2,6392.85,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False
7530-HDYDS,0,38,84.25,3264.5,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True
7789-HKSBS,1,42,105.2,4599.15,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
7416-CKTEP,0,57,19.6,1134.25,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False
2586-CWXVV,0,54,30.4,1621.35,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
3096-IZETN,0,12,78.1,947.3,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True
2348-KCJLT,0,44,61.5,2722.2,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
8401-EMUWF,0,42,69.4,3058.3,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False
4193-IBKSW,0,72,24.75,1769.6,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
5377-NDTOU,0,71,91.05,6293.75,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False
5922-ABDVO,0,19,89.65,1761.05,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True
2474-LCNUE,0,23,73.65,1642.75,True,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False
0839-QNXME,0,30,19.4,578.5,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
3506-OVLKD,0,35,26.2,954.9,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
